   Elapsed time	  ECG I	iltered
          3.394	 -0.050	 -0.030
          3.396	 -0.020	 -0.025
          3.398	 -0.020	 -0.030
          3.400	 -0.180	 -0.040
          3.402	 -0.165	 -0.055
          3.404	 -0.085	 -0.070
          3.406	 -0.125	 -0.080
          3.408	 -0.390	 -0.085
          3.410	 -0.340	 -0.080
          3.412	 -0.200	 -0.070
          3.414	 -0.115	 -0.050
          3.416	 -0.105	 -0.030
          3.418	  0.055	 -0.010
          3.420	 -0.045	  0.005
          3.422	  0.040	  0.010
          3.424	 -0.160	  0.010
          3.426	 -0.305	  0.000
          3.428	 -0.290	 -0.010
          3.430	 -0.090	 -0.025
          3.432	 -0.150	 -0.035
          3.434	 -0.160	 -0.040
          3.436	 -0.135	 -0.040
          3.438	 -0.035	 -0.035
          3.440	 -0.030	 -0.025
          3.442	 -0.085	 -0.010
          3.444	 -0.180	 -0.005
          3.446	 -0.165	  0.000
          3.448	 -0.210	 -0.005
          3.450	 -0.170	 -0.015
          3.452	 -0.255	 -0.030
          3.454	 -0.125	 -0.050
          3.456	 -0.025	 -0.070
          3.458	 -0.120	 -0.085
          3.460	 -0.070	 -0.095
          3.462	 -0.240	 -0.105
          3.464	 -0.240	 -0.105
          3.466	 -0.285	 -0.105
          3.468	 -0.310	 -0.100
          3.470	 -0.395	 -0.095
          3.472	 -0.250	 -0.095
          3.474	 -0.180	 -0.090
          3.476	 -0.060	 -0.085
          3.478	 -0.010	 -0.080
          3.480	 -0.100	 -0.065
          3.482	 -0.190	 -0.055
          3.484	 -0.145	 -0.040
          3.486	 -0.325	 -0.030
          3.488	 -0.220	 -0.025
          3.490	 -0.195	 -0.030
          3.492	 -0.180	 -0.045
          3.494	 -0.205	 -0.070
          3.496	 -0.080	 -0.095
          3.498	 -0.105	 -0.110
          3.500	 -0.160	 -0.115
          3.502	 -0.200	 -0.095
          3.504	 -0.255	 -0.050
          3.506	 -0.210	  0.020
          3.508	 -0.155	  0.115
          3.510	  0.065	  0.225
          3.512	  0.250	  0.345
          3.514	  0.435	  0.460
          3.516	  0.635	  0.560
          3.518	  0.720	  0.645
          3.520	  0.720	  0.705
          3.522	  0.610	  0.735
          3.524	  0.555	  0.740
          3.526	  0.405	  0.710
          3.528	  0.465	  0.660
          3.530	  0.440	  0.580
          3.532	  0.410	  0.485
          3.534	  0.365	  0.370
          3.536	  0.205	  0.250
          3.538	  0.010	  0.130
          3.540	 -0.130	  0.020
          3.542	 -0.150	 -0.075
          3.544	 -0.325	 -0.145
          3.546	 -0.495	 -0.185
          3.548	 -0.440	 -0.200
          3.550	 -0.325	 -0.190
          3.552	 -0.190	 -0.165
          3.554	 -0.250	 -0.130
          3.556	 -0.150	 -0.090
          3.558	 -0.065	 -0.060
          3.560	 -0.040	 -0.040
          3.562	 -0.145	 -0.030
          3.564	 -0.065	 -0.025
          3.566	 -0.330	 -0.025
          3.568	 -0.315	 -0.030
          3.570	 -0.290	 -0.030
          3.572	 -0.065	 -0.025
          3.574	 -0.100	 -0.025
          3.576	 -0.010	 -0.025
          3.578	 -0.045	 -0.025
          3.580	 -0.095	 -0.035
          3.582	 -0.260	 -0.050
          3.584	 -0.135	 -0.065
          3.586	 -0.320	 -0.085
          3.588	 -0.400	 -0.095
          3.590	 -0.285	 -0.100
          3.592	 -0.245	 -0.095
          3.594	 -0.270	 -0.085
          3.596	  0.005	 -0.070
          3.598	 -0.040	 -0.055
          3.600	 -0.085	 -0.040
          3.602	 -0.140	 -0.030
          3.604	 -0.215	 -0.030
          3.606	 -0.240	 -0.035
          3.608	 -0.330	 -0.045
          3.610	 -0.260	 -0.050
          3.612	 -0.170	 -0.060
          3.614	 -0.090	 -0.060
          3.616	 -0.060	 -0.055
          3.618	 -0.030	 -0.045
          3.620	  0.005	 -0.035
          3.622	 -0.190	 -0.025
          3.624	 -0.240	 -0.020
          3.626	 -0.300	 -0.015
          3.628	 -0.200	 -0.015
          3.630	 -0.260	 -0.020
          3.632	 -0.145	 -0.030
          3.634	 -0.155	 -0.035
          3.636	  0.045	 -0.040
          3.638	  0.080	 -0.045
          3.640	 -0.160	 -0.045
          3.642	 -0.235	 -0.045
          3.644	 -0.200	 -0.040
          3.646	 -0.275	 -0.035
          3.648	 -0.280	 -0.030
          3.650	 -0.255	 -0.025
          3.652	 -0.130	 -0.020
          3.654	 -0.060	 -0.015
          3.656	  0.030	 -0.010
          3.658	 -0.040	 -0.005
          3.660	 -0.065	 -0.005
          3.662	 -0.150	 -0.005
          3.664	 -0.170	  0.000
          3.666	 -0.235	  0.000
          3.668	 -0.240	  0.000
          3.670	 -0.275	  0.005
          3.672	 -0.060	  0.010
          3.674	 -0.025	  0.020
          3.676	  0.030	  0.035
          3.678	  0.040	  0.045
          3.680	  0.060	  0.055
          3.682	 -0.025	  0.060
          3.684	 -0.220	  0.065
          3.686	 -0.230	  0.060
          3.688	 -0.105	  0.050
          3.690	 -0.170	  0.040
          3.692	 -0.135	  0.030
          3.694	 -0.045	  0.020
          3.696	  0.020	  0.020
          3.698	  0.055	  0.030
          3.700	  0.000	  0.050
          3.702	 -0.070	  0.075
          3.704	 -0.040	  0.100
          3.706	 -0.105	  0.125
          3.708	 -0.065	  0.140
          3.710	 -0.045	  0.150
          3.712	 -0.060	  0.155
          3.714	  0.080	  0.145
          3.716	  0.235	  0.140
          3.718	  0.075	  0.130
          3.720	  0.005	  0.125
          3.722	 -0.040	  0.130
          3.724	  0.060	  0.140
          3.726	 -0.080	  0.160
          3.728	 -0.130	  0.180
          3.730	  0.025	  0.200
          3.732	  0.065	  0.220
          3.734	  0.180	  0.235
          3.736	  0.190	  0.240
          3.738	  0.240	  0.245
          3.740	  0.265	  0.245
          3.742	  0.165	  0.245
          3.744	  0.005	  0.245
          3.746	 -0.005	  0.250
          3.748	 -0.080	  0.250
          3.750	  0.085	  0.255
          3.752	  0.140	  0.255
          3.754	  0.220	  0.250
          3.756	  0.155	  0.240
          3.758	  0.180	  0.230
          3.760	  0.135	  0.215
          3.762	  0.045	  0.200
          3.764	 -0.065	  0.185
          3.766	 -0.025	  0.175
          3.768	 -0.065	  0.165
          3.770	 -0.025	  0.155
          3.772	  0.050	  0.150
          3.774	  0.120	  0.145
          3.776	  0.090	  0.140
          3.778	  0.065	  0.135
          3.780	  0.050	  0.130
          3.782	 -0.040	  0.125
          3.784	 -0.145	  0.110
          3.786	 -0.090	  0.100
          3.788	 -0.175	  0.085
          3.790	 -0.135	  0.065
          3.792	 -0.025	  0.050
          3.794	 -0.025	  0.035
          3.796	  0.000	  0.020
          3.798	  0.010	  0.015
          3.800	 -0.125	  0.010
          3.802	 -0.205	  0.010
          3.804	 -0.295	  0.015
          3.806	 -0.110	  0.020
          3.808	 -0.215	  0.020
          3.810	 -0.295	  0.015
          3.812	 -0.015	  0.010
          3.814	  0.100	 -0.005
          3.816	 -0.050	 -0.020
          3.818	 -0.160	 -0.040
          3.820	 -0.195	 -0.050
          3.822	 -0.175	 -0.055
          3.824	 -0.195	 -0.060
          3.826	 -0.370	 -0.055
          3.828	 -0.305	 -0.050
          3.830	 -0.160	 -0.040
          3.832	 -0.160	 -0.035
          3.834	 -0.015	 -0.035
          3.836	 -0.075	 -0.035
          3.838	 -0.100	 -0.040
          3.840	 -0.120	 -0.040
          3.842	 -0.265	 -0.040
          3.844	 -0.290	 -0.040
          3.846	 -0.255	 -0.035
          3.848	 -0.245	 -0.025
          3.850	 -0.120	 -0.020
          3.852	 -0.115	 -0.020
          3.854	 -0.085	 -0.020
          3.856	 -0.055	 -0.030
          3.858	 -0.100	 -0.045
          3.860	 -0.190	 -0.055
          3.862	 -0.240	 -0.065
          3.864	 -0.325	 -0.070
          3.866	 -0.350	 -0.070
          3.868	 -0.305	 -0.065
          3.870	 -0.135	 -0.055
          3.872	 -0.140	 -0.045
          3.874	 -0.010	 -0.040
          3.876	 -0.075	 -0.040
          3.878	 -0.150	 -0.050
          3.880	 -0.190	 -0.060
          3.882	 -0.190	 -0.070
          3.884	 -0.360	 -0.080
          3.886	 -0.325	 -0.080
          3.888	 -0.300	 -0.080
          3.890	 -0.205	 -0.070
          3.892	 -0.165	 -0.060
          3.894	 -0.040	 -0.045
          3.896	 -0.065	 -0.040
          3.898	 -0.140	 -0.035
          3.900	 -0.155	 -0.035
          3.902	 -0.195	 -0.040
          3.904	 -0.210	 -0.045
          3.906	 -0.300	 -0.040
          3.908	 -0.250	 -0.035
          3.910	 -0.200	 -0.025
          3.912	 -0.105	 -0.005
          3.914	  0.095	  0.010
          3.916	  0.025	  0.020
          3.918	 -0.080	  0.020
          3.920	 -0.100	  0.015
          3.922	 -0.205	  0.000
          3.924	 -0.380	 -0.020
          3.926	 -0.300	 -0.040
          3.928	 -0.225	 -0.055
          3.930	 -0.165	 -0.060
          3.932	 -0.075	 -0.065
          3.934	 -0.035	 -0.055
          3.936	  0.035	 -0.050
          3.938	 -0.215	 -0.040
          3.940	 -0.220	 -0.035
          3.942	 -0.200	 -0.035
          3.944	 -0.355	 -0.045
          3.946	 -0.255	 -0.055
          3.948	 -0.210	 -0.065
          3.950	 -0.250	 -0.075
          3.952	 -0.185	 -0.080
          3.954	 -0.090	 -0.075
          3.956	 -0.035	 -0.060
          3.958	 -0.090	 -0.040
          3.960	 -0.185	 -0.020
          3.962	 -0.175	 -0.005
          3.964	 -0.250	  0.010
          3.966	 -0.310	  0.010
          3.968	 -0.210	  0.005
          3.970	 -0.165	 -0.005
          3.972	 -0.085	 -0.015
          3.974	  0.030	 -0.030
          3.976	 -0.060	 -0.035
          3.978	 -0.040	 -0.035
          3.980	 -0.205	 -0.030
          3.982	 -0.255	 -0.020
          3.984	 -0.315	 -0.010
          3.986	 -0.245	  0.005
          3.988	 -0.245	  0.015
          3.990	 -0.050	  0.020
          3.992	  0.010	  0.020
          3.994	  0.050	  0.015
          3.996	 -0.060	  0.005
          3.998	 -0.155	  0.000
          4.000	 -0.215	 -0.010
          4.002	 -0.205	 -0.010
          4.004	 -0.195	 -0.015
          4.006	 -0.220	 -0.010
          4.008	 -0.225	 -0.010
          4.010	 -0.125	 -0.005
          4.012	 -0.020	  0.000
          4.014	 -0.045	  0.005
          4.016	  0.010	  0.005
          4.018	 -0.080	  0.010
          4.020	 -0.220	  0.015
          4.022	 -0.195	  0.020
          4.024	 -0.245	  0.025
          4.026	 -0.230	  0.035
          4.028	 -0.085	  0.040
          4.030	 -0.075	  0.045
          4.032	  0.035	  0.045
          4.034	  0.035	  0.045
          4.036	 -0.030	  0.040
          4.038	 -0.065	  0.035
          4.040	 -0.080	  0.025
          4.042	 -0.250	  0.015
          4.044	 -0.215	  0.010
          4.046	 -0.270	  0.000
          4.048	 -0.125	 -0.005
          4.050	 -0.170	 -0.010
          4.052	 -0.065	 -0.015
          4.054	  0.015	 -0.015
          4.056	  0.030	 -0.010
          4.058	 -0.120	 -0.005
          4.060	 -0.165	 -0.005
          4.062	 -0.280	  0.000
          4.064	 -0.260	  0.000
          4.066	 -0.125	 -0.005
          4.068	 -0.265	 -0.010
          4.070	 -0.200	 -0.020
          4.072	 -0.040	 -0.035
          4.074	  0.050	 -0.045
          4.076	 -0.100	 -0.050
          4.078	 -0.140	 -0.050
          4.080	 -0.160	 -0.050
          4.082	 -0.375	 -0.040
          4.084	 -0.350	 -0.030
          4.086	 -0.160	 -0.020
          4.088	 -0.130	 -0.015
          4.090	 -0.145	 -0.010
          4.092	 -0.055	 -0.015
          4.094	  0.020	 -0.025
          4.096	 -0.075	 -0.040
          4.098	 -0.210	 -0.055
          4.100	 -0.265	 -0.070
          4.102	 -0.300	 -0.085
          4.104	 -0.365	 -0.090
          4.106	 -0.285	 -0.090
          4.108	 -0.135	 -0.075
          4.110	 -0.190	 -0.050
          4.112	 -0.070	 -0.010
          4.114	  0.010	  0.045
          4.116	  0.090	  0.120
          4.118	  0.010	  0.205
          4.120	  0.125	  0.305
          4.122	  0.220	  0.405
          4.124	  0.290	  0.505
          4.126	  0.565	  0.590
          4.128	  0.530	  0.655
          4.130	  0.595	  0.690
          4.132	  0.670	  0.695
          4.134	  0.545	  0.665
          4.136	  0.580	  0.610
          4.138	  0.435	  0.525
          4.140	  0.405	  0.425
          4.142	  0.130	  0.320
          4.144	 -0.055	  0.215
          4.146	 -0.195	  0.120
          4.148	 -0.195	  0.040
          4.150	 -0.215	 -0.025
          4.152	 -0.115	 -0.065
          4.154	 -0.115	 -0.095
          4.156	 -0.130	 -0.105
          4.158	 -0.225	 -0.105
          4.160	 -0.290	 -0.100
          4.162	 -0.270	 -0.090
          4.164	 -0.380	 -0.075
          4.166	 -0.290	 -0.065
          4.168	 -0.095	 -0.060
          4.170	 -0.135	 -0.055
          4.172	 -0.190	 -0.055
          4.174	 -0.080	 -0.055
          4.176	 -0.100	 -0.055
          4.178	 -0.205	 -0.055
          4.180	 -0.195	 -0.050
          4.182	 -0.220	 -0.045
          4.184	 -0.265	 -0.040
          4.186	 -0.210	 -0.035
          4.188	 -0.190	 -0.030
          4.190	 -0.185	 -0.030
          4.192	 -0.060	 -0.030
          4.194	 -0.050	 -0.035
          4.196	 -0.145	 -0.040
          4.198	 -0.140	 -0.045
          4.200	 -0.185	 -0.050
          4.202	 -0.265	 -0.050
          4.204	 -0.325	 -0.050
          4.206	 -0.265	 -0.050
          4.208	 -0.205	 -0.045
          4.210	 -0.060	 -0.035
          4.212	 -0.040	 -0.030
          4.214	 -0.015	 -0.025
          4.216	 -0.035	 -0.020
          4.218	 -0.125	 -0.015
          4.220	 -0.180	 -0.010
          4.222	 -0.280	 -0.010
          4.224	 -0.315	 -0.010
          4.226	 -0.230	 -0.015
          4.228	 -0.115	 -0.020
          4.230	 -0.035	 -0.025
          4.232	 -0.025	 -0.030
          4.234	 -0.050	 -0.030
          4.236	 -0.215	 -0.035
          4.238	 -0.190	 -0.030
          4.240	 -0.125	 -0.025
          4.242	 -0.240	 -0.015
          4.244	 -0.200	 -0.005
          4.246	 -0.190	  0.005
          4.248	 -0.120	  0.010
          4.250	  0.000	  0.015
          4.252	  0.070	  0.005
          4.254	 -0.075	  0.000
          4.256	 -0.140	 -0.015
          4.258	 -0.115	 -0.025
          4.260	 -0.230	 -0.030
          4.262	 -0.250	 -0.030
          4.264	 -0.240	 -0.025
          4.266	 -0.175	 -0.010
          4.268	 -0.110	  0.005
          4.270	 -0.065	  0.020
          4.272	  0.090	  0.030
          4.274	 -0.020	  0.040
          4.276	  0.010	  0.035
          4.278	 -0.125	  0.030
          4.280	 -0.205	  0.020
          4.282	 -0.225	  0.010
          4.284	 -0.240	  0.000
          4.286	 -0.185	  0.000
          4.288	 -0.055	  0.005
          4.290	 -0.020	  0.015
          4.292	  0.090	  0.030
          4.294	  0.005	  0.045
          4.296	 -0.010	  0.060
          4.298	 -0.085	  0.070
          4.300	 -0.185	  0.075
          4.302	 -0.145	  0.075
          4.304	 -0.185	  0.075
          4.306	 -0.090	  0.070
          4.308	  0.025	  0.065
          4.310	  0.085	  0.070
          4.312	  0.160	  0.075
          4.314	  0.030	  0.085
          4.316	 -0.010	  0.095
          4.318	 -0.045	  0.105
          4.320	 -0.150	  0.120
          4.322	 -0.085	  0.125
          4.324	 -0.095	  0.135
          4.326	  0.035	  0.140
          4.328	  0.065	  0.150
          4.330	  0.170	  0.160
          4.332	  0.225	  0.175
          4.334	  0.195	  0.190
          4.336	 -0.025	  0.205
          4.338	  0.125	  0.220
          4.340	  0.030	  0.235
          4.342	 -0.005	  0.240
          4.344	  0.010	  0.240
          4.346	  0.050	  0.230
          4.348	  0.110	  0.215
          4.350	  0.195	  0.200
          4.352	  0.180	  0.185
          4.354	  0.250	  0.175
          4.356	  0.100	  0.170
          4.358	 -0.015	  0.175
          4.360	 -0.055	  0.180
          4.362	 -0.020	  0.195
          4.364	  0.040	  0.210
          4.366	  0.060	  0.220
          4.368	  0.145	  0.230
          4.370	  0.220	  0.230
          4.372	  0.235	  0.220
          4.374	  0.215	  0.210
          4.376	  0.110	  0.190
          4.378	  0.070	  0.170
          4.380	 -0.060	  0.145
          4.382	 -0.095	  0.125
          4.384	 -0.140	  0.110
          4.386	 -0.030	  0.095
          4.388	 -0.060	  0.080
          4.390	  0.140	  0.070
          4.392	  0.055	  0.060
          4.394	  0.005	  0.050
          4.396	  0.010	  0.045
          4.398	 -0.115	  0.035
          4.400	 -0.245	  0.030
          4.402	 -0.115	  0.020
          4.404	 -0.240	  0.010
          4.406	 -0.165	  0.005
          4.408	 -0.045	  0.000
          4.410	  0.005	 -0.005
          4.412	  0.125	 -0.015
          4.414	 -0.095	 -0.020
          4.416	 -0.065	 -0.025
          4.418	 -0.195	 -0.035
          4.420	 -0.315	 -0.045
          4.422	 -0.305	 -0.055
          4.424	 -0.305	 -0.070
          4.426	 -0.125	 -0.080
          4.428	 -0.150	 -0.090
          4.430	 -0.125	 -0.095
          4.432	 -0.070	 -0.095
          4.434	 -0.050	 -0.090
          4.436	 -0.145	 -0.085
          4.438	 -0.180	 -0.080
          4.440	 -0.345	 -0.075
          4.442	 -0.285	 -0.070
          4.444	 -0.220	 -0.070
          4.446	 -0.220	 -0.070
          4.448	 -0.185	 -0.075
          4.450	 -0.025	 -0.075
          4.452	 -0.070	 -0.075
          4.454	 -0.125	 -0.070
          4.456	 -0.035	 -0.065
          4.458	 -0.200	 -0.060
          4.460	 -0.310	 -0.050
          4.462	 -0.265	 -0.045
          4.464	 -0.310	 -0.045
          4.466	 -0.120	 -0.050
          4.468	 -0.090	 -0.060
          4.470	 -0.040	 -0.070
          4.472	 -0.045	 -0.085
          4.474	 -0.165	 -0.095
          4.476	 -0.190	 -0.105
          4.478	 -0.245	 -0.105
          4.480	 -0.310	 -0.105
          4.482	 -0.285	 -0.100
          4.484	 -0.145	 -0.095
          4.486	 -0.285	 -0.085
          4.488	 -0.230	 -0.085
          4.490	  0.000	 -0.085
          4.492	 -0.010	 -0.085
          4.494	 -0.140	 -0.090
          4.496	 -0.175	 -0.095
          4.498	 -0.200	 -0.095
          4.500	 -0.295	 -0.095
          4.502	 -0.400	 -0.095
          4.504	 -0.220	 -0.090
          4.506	 -0.160	 -0.085
          4.508	 -0.130	 -0.080
          4.510	 -0.005	 -0.080
          4.512	 -0.095	 -0.075
          4.514	 -0.135	 -0.075
          4.516	 -0.150	 -0.075
          4.518	 -0.160	 -0.070
          4.520	 -0.270	 -0.060
          4.522	 -0.265	 -0.045
          4.524	 -0.095	 -0.030
          4.526	 -0.080	 -0.020
          4.528	 -0.055	 -0.010
          4.530	 -0.025	 -0.015
          4.532	 -0.040	 -0.020
          4.534	 -0.075	 -0.040
          4.536	 -0.150	 -0.055
          4.538	 -0.200	 -0.075
          4.540	 -0.385	 -0.090
          4.542	 -0.260	 -0.090
          4.544	 -0.190	 -0.080
          4.546	 -0.075	 -0.065
          4.548	 -0.025	 -0.045
          4.550	 -0.015	 -0.025
          4.552	  0.100	 -0.010
          4.554	 -0.050	  0.000
          4.556	 -0.155	 -0.010
          4.558	 -0.240	 -0.020
          4.560	 -0.235	 -0.040
          4.562	 -0.215	 -0.060
          4.564	 -0.250	 -0.075
          4.566	 -0.220	 -0.085
          4.568	 -0.005	 -0.080
          4.570	  0.065	 -0.065
          4.572	 -0.030	 -0.050
          4.574	 -0.125	 -0.035
          4.576	 -0.100	 -0.025
          4.578	 -0.220	 -0.025
          4.580	 -0.275	 -0.030
          4.582	 -0.210	 -0.040
          4.584	 -0.025	 -0.050
          4.586	 -0.135	 -0.060
          4.588	 -0.215	 -0.065
          4.590	  0.065	 -0.065
          4.592	  0.005	 -0.055
          4.594	 -0.090	 -0.045
          4.596	 -0.115	 -0.035
          4.598	 -0.260	 -0.025
          4.600	 -0.230	 -0.025
          4.602	 -0.195	 -0.035
          4.604	 -0.085	 -0.045
          4.606	 -0.120	 -0.060
          4.608	 -0.035	 -0.070
          4.610	  0.025	 -0.070
          4.612	  0.020	 -0.065
          4.614	 -0.165	 -0.055
          4.616	 -0.165	 -0.040
          4.618	 -0.140	 -0.020
          4.620	 -0.170	 -0.010
          4.622	 -0.215	  0.000
          4.624	 -0.100	  0.000
          4.626	 -0.015	 -0.005
          4.628	 -0.015	 -0.015
          4.630	 -0.015	 -0.025
          4.632	  0.005	 -0.035
          4.634	 -0.090	 -0.040
          4.636	 -0.070	 -0.040
          4.638	 -0.200	 -0.040
          4.640	 -0.245	 -0.035
          4.642	 -0.210	 -0.030
          4.644	 -0.090	 -0.030
          4.646	 -0.105	 -0.030
          4.648	  0.040	 -0.040
          4.650	  0.030	 -0.050
          4.652	 -0.050	 -0.060
          4.654	 -0.155	 -0.075
          4.656	 -0.135	 -0.080
          4.658	 -0.295	 -0.090
          4.660	 -0.350	 -0.090
          4.662	 -0.165	 -0.090
          4.664	 -0.190	 -0.090
          4.666	 -0.200	 -0.095
          4.668	  0.005	 -0.095
          4.670	 -0.020	 -0.095
          4.672	 -0.055	 -0.100
          4.674	 -0.110	 -0.100
          4.676	 -0.140	 -0.095
          4.678	 -0.275	 -0.090
          4.680	 -0.200	 -0.085
          4.682	 -0.295	 -0.075
          4.684	 -0.160	 -0.070
          4.686	 -0.100	 -0.065
          4.688	 -0.070	 -0.070
          4.690	 -0.050	 -0.075
          4.692	 -0.015	 -0.090
          4.694	 -0.145	 -0.100
          4.696	 -0.105	 -0.110
          4.698	 -0.255	 -0.110
          4.700	 -0.215	 -0.100
          4.702	 -0.320	 -0.070
          4.704	 -0.180	 -0.020
          4.706	 -0.090	  0.045
          4.708	  0.230	  0.125
          4.710	  0.370	  0.215
          4.712	  0.395	  0.310
          4.714	  0.485	  0.400
          4.716	  0.545	  0.480
          4.718	  0.390	  0.535
          4.720	  0.280	  0.575
          4.722	  0.365	  0.585
          4.724	  0.500	  0.565
          4.726	  0.500	  0.525
          4.728	  0.580	  0.455
          4.730	  0.520	  0.370
          4.732	  0.290	  0.270
          4.734	  0.230	  0.165
          4.736	 -0.080	  0.065
          4.738	 -0.280	 -0.030
          4.740	 -0.385	 -0.105
          4.742	 -0.340	 -0.160
          4.744	 -0.280	 -0.195
          4.746	 -0.255	 -0.210
          4.748	 -0.100	 -0.205
          4.750	 -0.095	 -0.185
          4.752	 -0.020	 -0.165
          4.754	 -0.170	 -0.140
          4.756	 -0.210	 -0.120
          4.758	 -0.220	 -0.105
          4.760	 -0.370	 -0.105
          4.762	 -0.230	 -0.110
          4.764	 -0.170	 -0.120
          4.766	 -0.125	 -0.135
          4.768	 -0.105	 -0.145
          4.770	 -0.110	 -0.155
          4.772	 -0.125	 -0.155
          4.774	 -0.095	 -0.155
          4.776	 -0.275	 -0.145
          4.778	 -0.270	 -0.130
          4.780	 -0.295	 -0.115
          4.782	 -0.155	 -0.105
          4.784	 -0.090	 -0.095
          4.786	 -0.135	 -0.090
          4.788	 -0.070	 -0.090
          4.790	 -0.015	 -0.095
          4.792	 -0.060	 -0.100
          4.794	 -0.035	 -0.110
          4.796	 -0.210	 -0.115
          4.798	 -0.245	 -0.125
          4.800	 -0.305	 -0.130
          4.802	 -0.290	 -0.135
          4.804	 -0.210	 -0.140
          4.806	 -0.070	 -0.145
          4.808	 -0.090	 -0.150
          4.810	 -0.045	 -0.150
          4.812	 -0.050	 -0.150
          4.814	 -0.170	 -0.145
          4.816	 -0.255	 -0.140
          4.818	 -0.320	 -0.130
          4.820	 -0.270	 -0.120
          4.822	 -0.175	 -0.110
          4.824	 -0.150	 -0.105
          4.826	 -0.040	 -0.105
          4.828	 -0.060	 -0.110
          4.830	  0.005	 -0.115
          4.832	 -0.030	 -0.125
          4.834	 -0.225	 -0.130
          4.836	 -0.280	 -0.130
          4.838	 -0.245	 -0.125
          4.840	 -0.230	 -0.115
          4.842	 -0.205	 -0.100
          4.844	 -0.105	 -0.085
          4.846	 -0.095	 -0.070
          4.848	  0.145	 -0.060
          4.850	  0.045	 -0.060
          4.852	 -0.070	 -0.070
          4.854	 -0.135	 -0.080
          4.856	 -0.250	 -0.095
          4.858	 -0.300	 -0.110
          4.860	 -0.275	 -0.115
          4.862	 -0.115	 -0.120
          4.864	 -0.095	 -0.110
          4.866	 -0.075	 -0.100
          4.868	  0.000	 -0.080
          4.870	 -0.015	 -0.065
          4.872	 -0.080	 -0.045
          4.874	 -0.035	 -0.035
          4.876	 -0.125	 -0.030
          4.878	 -0.175	 -0.030
          4.880	 -0.190	 -0.035
          4.882	 -0.165	 -0.040
          4.884	 -0.105	 -0.050
          4.886	  0.030	 -0.050
          4.888	  0.035	 -0.050
          4.890	 -0.025	 -0.050
          4.892	  0.030	 -0.040
          4.894	  0.020	 -0.035
          4.896	 -0.120	 -0.025
          4.898	 -0.225	 -0.010
          4.900	 -0.150	  0.000
          4.902	 -0.045	  0.015
          4.904	  0.035	  0.025
          4.906	  0.130	  0.040
          4.908	  0.125	  0.050
          4.910	  0.235	  0.065
          4.912	  0.110	  0.070
          4.914	 -0.010	  0.075
          4.916	 -0.095	  0.075
          4.918	 -0.080	  0.075
          4.920	 -0.050	  0.075
          4.922	  0.000	  0.075
          4.924	  0.065	  0.075
          4.926	  0.135	  0.075
          4.928	  0.230	  0.080
          4.930	  0.160	  0.085
          4.932	  0.050	  0.090
          4.934	  0.110	  0.090
          4.936	 -0.060	  0.095
          4.938	 -0.060	  0.095
          4.940	 -0.025	  0.100
          4.942	  0.050	  0.100
          4.944	  0.145	  0.105
          4.946	  0.250	  0.110
          4.948	  0.235	  0.120
          4.950	  0.175	  0.125
          4.952	  0.150	  0.135
          4.954	  0.015	  0.135
          4.956	 -0.055	  0.135
          4.958	  0.020	  0.125
          4.960	  0.060	  0.110
          4.962	  0.060	  0.095
          4.964	  0.025	  0.075
          4.966	  0.120	  0.050
          4.968	  0.165	  0.035
          4.970	  0.165	  0.020
          4.972	  0.030	  0.010
          4.974	  0.030	  0.005
          4.976	 -0.180	  0.005
          4.978	 -0.195	  0.000
          4.980	 -0.170	 -0.005
          4.982	 -0.085	 -0.010
          4.984	  0.115	 -0.015
          4.986	  0.110	 -0.025
          4.988	  0.055	 -0.035
          4.990	 -0.005	 -0.050
          4.992	 -0.100	 -0.060
          4.994	 -0.095	 -0.075
          4.996	 -0.245	 -0.090
          4.998	 -0.230	 -0.100
          5.000	 -0.315	 -0.110
          5.002	 -0.100	 -0.120
          5.004	 -0.075	 -0.125
          5.006	  0.000	 -0.130
          5.008	  0.000	 -0.130
          5.010	 -0.050	 -0.130
          5.012	 -0.125	 -0.125
          5.014	 -0.185	 -0.125
          5.016	 -0.280	 -0.125
          5.018	 -0.205	 -0.130
          5.020	 -0.260	 -0.140
          5.022	 -0.265	 -0.155
          5.024	 -0.145	 -0.165
          5.026	 -0.015	 -0.180
          5.028	 -0.095	 -0.185
          5.030	 -0.080	 -0.185
          5.032	 -0.150	 -0.180
          5.034	 -0.205	 -0.170
          5.036	 -0.255	 -0.155
          5.038	 -0.280	 -0.145
          5.040	 -0.210	 -0.135
          5.042	 -0.180	 -0.125
          5.044	 -0.085	 -0.125
          5.046	 -0.040	 -0.130
          5.048	 -0.015	 -0.140
          5.050	 -0.125	 -0.150
          5.052	 -0.175	 -0.155
          5.054	 -0.120	 -0.160
          5.056	 -0.325	 -0.165
          5.058	 -0.225	 -0.165
          5.060	 -0.350	 -0.165
          5.062	 -0.175	 -0.170
          5.064	 -0.140	 -0.175
          5.066	 -0.075	 -0.180
          5.068	 -0.085	 -0.185
          5.070	 -0.175	 -0.190
          5.072	 -0.260	 -0.195
          5.074	 -0.250	 -0.190
          5.076	 -0.280	 -0.180
          5.078	 -0.220	 -0.165
          5.080	 -0.205	 -0.150
          5.082	 -0.140	 -0.130
          5.084	 -0.065	 -0.110
          5.086	 -0.030	 -0.100
          5.088	 -0.020	 -0.095
          5.090	 -0.020	 -0.095
          5.092	 -0.055	 -0.100
